id,local_time,timestamp_utc,text,url,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,media_files,media_types,media_urls,media_alt_texts,links,links_to_resolve,domains,hashtags,mentioned_ids,mentioned_names,collection_time,match_query,collected_via,coordinates,to_tweetid,to_username,to_userid,lang,possibly_sensitive,retweet_count,like_count,reply_count,user_screen_name,user_name,user_friends,user_followers,user_location,user_verified,user_description,user_created_at,user_id,user_tweets,user_likes,user_lists,user_image,user_url,user_timestamp_utc,source_url,source_name,place_country_code,place_name,place_type,place_coordinates
1580428223141142528,2022-10-13T05:20:25,1665638425,"Diantre ! On parle de CHABAN-DELMAS !

@UsulduFutur et @Ostpolitik reviennent sur le dernier représentant authentique du gaulliste social, enterré par la team Pompidou pour laisser place à une ligne bcp plus libérale. Certains #macronistes l'adorent ⬇️
https://youtu.be/MesfeDnp0LY",https://twitter.com/blast_france/status/1580428223141142528,,,,,,,,,[],[],[],[],['https://youtu.be/MesfeDnp0LY'],True,['youtu.be'],['macronistes'],"['299883408', '1128550574']","['ostpolitik', 'usuldufutur']",2022-10-15T11:30:51.606036,True,['scraping'],,,,,fr,False,10,30,0,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://mobile.twitter.com,Twitter Web App,,,,
1580426988103225345,2022-10-13T05:15:31,1665638131,"Diantre ! On parle de CHABAN-DELMAS !

@UsulduFutur et @Ostpolitik reviennent sur le dernier représentant authentique du gaulliste social. Écarté sans ménagement par la team Pompidou au profit d'une ligne bcp plus libérale. Les #macronistes l'adorent ⬇️
https://youtu.be/MesfeDnp0LY",https://twitter.com/blast_france/status/1580426988103225345,,,,,,,,,[],[],[],[],['https://youtu.be/MesfeDnp0LY'],True,['youtu.be'],['macronistes'],"['299883408', '1128550574']","['ostpolitik', 'usuldufutur']",2022-10-15T11:30:51.606340,True,['scraping'],,,,,fr,False,23,159,3,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://mobile.twitter.com,Twitter Web App,,,,
1580264204572930048,2022-10-12T18:28:40,1665599320,@AlexisPoyard @UsulduFutur @Ostpolitik Strike de YouTube. On le remet la semaine pro,https://twitter.com/blast_france/status/1580264204572930048,,,,,,,,,[],[],[],[],[],False,[],[],"['1041363546091782144', '299883408', '1128550574']","['alexispoyard', 'ostpolitik', 'usuldufutur']",2022-10-15T11:30:51.606615,True,['scraping'],,1580261908875051010,AlexisPoyard,1041363546091782144,en,,0,4,0,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,http://twitter.com/download/iphone,Twitter for iPhone,,,,
1580256996716003329,2022-10-12T18:00:02,1665597602,"Chaban-Delmas : le dernier gaulliste social

➡ https://youtu.be/MesfeDnp0LY

""Est-ce qu'il est important ce Chaban ? Encore aujourd’hui, beaucoup de politiques lui rendent hommage et certains essaient même de le récupérer à la sauce macroniste."" @UsulduFutur @Ostpolitik #LesPortraits https://twitter.com/blast_france/status/1580256996716003329/video/1",https://twitter.com/blast_france/status/1580256996716003329,,,,,,,,,['1580256996716003329_lC-3cZMY1a6dtRjx.mp4'],['video'],['https://video.twimg.com/amplify_video/1580213769321455618/vid/1280x720/lC-3cZMY1a6dtRjx.mp4'],[''],['https://youtu.be/MesfeDnp0LY'],True,['youtu.be'],['lesportraits'],"['299883408', '1128550574']","['ostpolitik', 'usuldufutur']",2022-10-15T11:30:51.607055,True,['scraping'],,,,,fr,False,106,445,21,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://studio.twitter.com,Twitter Media Studio,,,,
1580247598237208576,2022-10-12T17:22:41,1665595361,"Nous donnons rdv à nos abonnés le 19 oct. pour la sortie du film “Reprise en main” de @Gilles_Perret

70 places à gagner 🎉 partout en France ! 

Pour gagner votre place, il faut être abonné à Blast et nous écrire à contact@blast-info.fr en précisant l’objet “Reprise en main”. https://twitter.com/blast_france/status/1580247598237208576/video/1",https://twitter.com/blast_france/status/1580247598237208576,,,,,,,,,['1580247598237208576_YHfe80d8b_KbRJft.mp4'],['video'],['https://video.twimg.com/ext_tw_video/1580244075751653382/pu/vid/1280x720/YHfe80d8b_KbRJft.mp4'],[''],[],False,[],[],['1850983994'],['gilles_perret'],2022-10-15T11:30:51.607461,True,['scraping'],,,,,fr,False,11,21,0,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://studio.twitter.com,Twitter Media Studio,,,,
1580237644180918275,2022-10-12T16:43:08,1665592988,"Les abonnés de Blast pourront assister demain à notre FAQ mensuelle en compagnie de @AntoineEtcheto qui répondra à leurs questions sur son parcours, son travail à la rédaction.
Retrouvez le lien dans la partie «mon compte» sur le site https://www.blast-info.fr/",https://twitter.com/blast_france/status/1580237644180918275,,,,,,,,,[],[],[],[],['https://www.blast-info.fr'],True,['blast-info.fr'],[],['2830586725'],['antoineetcheto'],2022-10-15T11:30:51.608108,True,['scraping'],,,,,fr,False,6,12,0,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://mobile.twitter.com,Twitter Web App,,,,
1580232798480236548,2022-10-12T16:23:53,1665591833,"Pénuries de carburant : le gouvernement s'attaque au droit de grève

➡ https://youtu.be/KTIaUnDKIs8

La France est-elle à court de #carburant ? Près d’un tiers des stations du pays connaissent des difficultés. Reportage au piquet de #grève avec @AntoineEtcheto. #TotalÉnergies https://twitter.com/blast_france/status/1580232798480236548/video/1",https://twitter.com/blast_france/status/1580232798480236548,,,,,,,,,['1580232798480236548_ZxcYbv5vFhmYLj75.mp4'],['video'],['https://video.twimg.com/amplify_video/1580231706216374273/vid/1280x720/ZxcYbv5vFhmYLj75.mp4'],[''],['https://youtu.be/KTIaUnDKIs8'],True,['youtu.be'],"['carburant', 'grève', 'totalénergies']",['2830586725'],['antoineetcheto'],2022-10-15T11:30:51.608568,True,['scraping'],,,,,fr,False,93,129,7,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://studio.twitter.com,Twitter Media Studio,,,,
1580179898311663616,2022-10-12T12:53:40,1665579220,"L’#héritage est devenu l’un des principaux vecteurs d’inégalités.
En réalité, les héritiers paient très peu voire pas du tout de taxes.

Faut-il l'abolir ? Le réformer ? Le redistribuer ?

Réponse avec @salomesaque ⬇️
https://www.youtube.com/watch?v=hsWDiW2g9ww",https://twitter.com/blast_france/status/1580179898311663616,,,,,,,,,[],[],[],[],['https://www.youtube.com/watch?v=hsWDiW2g9ww'],True,['youtube.com'],['héritage'],['868463240019419136'],['salomesaque'],2022-10-15T11:30:51.608898,True,['scraping'],,,,,fr,False,21,53,2,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://about.twitter.com/products/tweetdeck,TweetDeck,,,,
1580178449137745920,2022-10-12T12:47:55,1665578875,"Athéna : où est passé le cinéma politique ?

Athéna, le nouveau film de Romain Gavras qui fait beaucoup parler de lui, provoque surtout des débats chez les polémistes qui ne l’ont pas vu. Chronique de @JeanSamK 
 https://www.blast-info.fr/articles/2022/athena-ou-est-passe-le-cinema-politique-lz_Q-RnPSY2it1iytwYbDQ",https://twitter.com/blast_france/status/1580178449137745920,,,,,,,,,[],[],[],[],['https://www.blast-info.fr/articles/2022/athena-ou-est-passe-le-cinema-politique-lz_Q-RnPSY2it1iytwYbDQ'],True,['blast-info.fr'],[],['294566762'],['jeansamk'],2022-10-15T11:30:51.609605,True,['scraping'],,,,,fr,False,10,23,4,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://mobile.twitter.com,Twitter Web App,,,,
1579894599505485825,2022-10-11T18:00:00,1665511200,"Faut-il en finir avec l'héritage ?

➡ https://youtu.be/hsWDiW2g9ww

En #France, contrairement aux idées reçues, les héritiers paient très peu voire pas du tout de taxes, et l’héritage est devenu l’un des principaux vecteurs d’inégalités. Décryptage @salomesaque. #Héritage #Économie https://twitter.com/blast_france/status/1579894599505485825/video/1",https://twitter.com/blast_france/status/1579894599505485825,,,,,,,,,['1579894599505485825_SvSIoOJB8MBSUF62.mp4'],['video'],['https://video.twimg.com/amplify_video/1579885010974277640/vid/1280x720/SvSIoOJB8MBSUF62.mp4'],[''],['https://youtu.be/hsWDiW2g9ww'],True,['youtu.be'],"['france', 'héritage', 'économie']",['868463240019419136'],['salomesaque'],2022-10-15T11:30:51.610069,True,['scraping'],,,,,fr,False,84,180,19,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://studio.twitter.com,Twitter Media Studio,,,,
1579868661673869312,2022-10-11T16:16:56,1665505016,"Qatar Connection : aux origines de la corruption

➡ https://youtu.be/o4d7WA1c_0A

Dans ce nouveau volet de notre série #QatarConnection, nous vous racontons les dessous de l’inexorable montée en puissance du pays des émirs. La montée d’une influence. @oroulot #Qatar #Corruption https://twitter.com/blast_france/status/1579868661673869312/video/1",https://twitter.com/blast_france/status/1579868661673869312,,,,,,,,,['1579868661673869312_AGH7FLlHjMBYFEH6.mp4'],['video'],['https://video.twimg.com/amplify_video/1579842517087944708/vid/1280x720/AGH7FLlHjMBYFEH6.mp4'],[''],['https://youtu.be/o4d7WA1c_0A'],True,['youtu.be'],"['corruption', 'qatar', 'qatarconnection']",['624630612'],['oroulot'],2022-10-15T11:30:52.362261,True,['scraping'],,,,,fr,False,40,53,0,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://studio.twitter.com,Twitter Media Studio,,,,
1579807806198550529,2022-10-11T12:15:07,1665490507,"«L’avenir est ouvert à tous les possibles pour peu que nous sachions les imaginer» Alessandro Pignocchi, Philippe Descola

Dans cet entretien de @PalomaMoritz, les deux auteurs montrent comment l' #anthropologie nous aide à imaginer l’avenir autrement 🔽
https://www.youtube.com/watch?v=fV2VqJhxuEE",https://twitter.com/blast_france/status/1579807806198550529,,,,,,,,,[],[],[],[],['https://www.youtube.com/watch?v=fV2VqJhxuEE'],True,['youtube.com'],['anthropologie'],['813039421'],['palomamoritz'],2022-10-15T11:30:52.363514,True,['scraping'],,,,,fr,False,15,41,2,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://about.twitter.com/products/tweetdeck,TweetDeck,,,,
1579804827873595394,2022-10-11T12:03:16,1665489796,"Au nom du secret des affaires, il est décidé par le tribunal de commerce de Nanterre d’une censure préalable de toute information susceptible d’être publiée sur le groupe #Altice. 

Du jamais vu.
Nous publions l’appel du @Fondspresslibre
https://www.blast-info.fr/articles/2022/patrick-drahi-ne-nous-fera-pas-taire-J9BgAI3jR_GhErsxAgN6Hw",https://twitter.com/blast_france/status/1579804827873595394,,,,,,,,,[],[],[],[],['https://www.blast-info.fr/articles/2022/patrick-drahi-ne-nous-fera-pas-taire-J9BgAI3jR_GhErsxAgN6Hw'],True,['blast-info.fr'],['altice'],['1215273306481479685'],['fondspresslibre'],2022-10-15T11:30:52.364758,True,['scraping'],,,,,fr,False,69,96,0,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://mobile.twitter.com,Twitter Web App,,,,
1579535987163660309,2022-10-10T18:15:00,1665425700,"""La nature n'existe pas""

➡ https://youtu.be/fV2VqJhxuEE

""La ""nature"" a été perçue comme une réalité extérieure, un vaste champ de ressources exploitable à l’infini pour satisfaire nos besoins."" Entretien avec Philippe Descola et Alessandro Pignocchi. @PalomaMoritz #Nature #Écologie https://twitter.com/blast_france/status/1579535987163660309/video/1",https://twitter.com/blast_france/status/1579535987163660309,,,,,,,,,['1579535987163660309_9v5Hqp0jEXDDucTo.mp4'],['video'],['https://video.twimg.com/amplify_video/1579533005772685327/vid/1280x720/9v5Hqp0jEXDDucTo.mp4'],[''],['https://youtu.be/fV2VqJhxuEE'],True,['youtu.be'],"['nature', 'écologie']",['813039421'],['palomamoritz'],2022-10-15T11:30:52.365672,True,['scraping'],,,,,fr,False,84,196,11,blast_france,"BLAST, Le souffle de l'info",95,95244,France,False,"Blast, nouvelle Web TV indépendante, nouveau site d’info. Éditos, enquêtes, culture, tribunes et reportages. Lancé par Denis Robert.",2020-11-27T12:09:07,1332295126174068736,4090,8188,503,https://pbs.twimg.com/profile_images/1441069207593095175/Yzn8Q2Sn_normal.jpg,https://www.blast-info.fr/,1606478947,https://studio.twitter.com,Twitter Media Studio,,,,
